Default schedule
Rate	71.43
CV	0.00
Kappa	0.00
Delta	0.00
Labda	0.00
Rev Jump	14.29
Prior Change	0.00
Est Data	0.00
Solo Tree Move	0.00
RJ Local Transform Add / Remove	0.00
Local Transform Move	0.00
Local Transform Change Scale	0.00
Local Transform Hyper Prior	0.00
Change Hetero	0.00
Tree Move	14.29
OU	0.00
Gamma	0.00
RJ Dummy Add / Remove	0.00
RJ Dummy Move Node	0.00
RJ Dummy Change Beta	0.00
Fat Tail Ans All	0.00
Fat Tail Ans	0.00
Geo Move All	0.00
Local Rates	0.00
Data Dist	0.00
Time Slice - Time	0.00
Time Slice - Scale	0.00
Global Rate	0.00
GlobalTrend-Change	0.00
Fabric Homo	0.00
Site Power	0.00
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
713	0.343619	141	0.021277	146	0.000000	0.493992	713	0.343619	0.248000	0.228771	
694	0.302594	158	0.018987	148	0.000000	0.493992	694	0.302594	0.213000	0.228768	
737	0.327001	142	0.000000	121	0.000000	0.493992	737	0.327001	0.241000	0.228779	
707	0.314003	152	0.013158	141	0.007092	0.493992	707	0.314003	0.225000	0.228790	
713	0.307153	147	0.013605	140	0.000000	0.493992	713	0.307153	0.221000	0.228799	
714	0.330532	125	0.016000	161	0.006211	0.493992	714	0.330532	0.239000	0.228810	
735	0.345578	132	0.037879	133	0.000000	0.493992	735	0.345578	0.259000	0.228819	
688	0.322674	162	0.018519	150	0.000000	0.493992	688	0.322674	0.225000	0.228816	
700	0.318571	154	0.006494	146	0.000000	0.493992	700	0.318571	0.224000	0.228823	
697	0.286944	152	0.026316	151	0.000000	0.493992	697	0.286944	0.204000	0.228821	
749	0.369826	131	0.061069	120	0.000000	0.493992	749	0.369826	0.285000	0.228813	
694	0.322767	158	0.050633	148	0.000000	0.493992	694	0.322767	0.232000	0.228810	
697	0.298422	142	0.028169	161	0.000000	0.493992	697	0.298422	0.212000	0.228806	
730	0.363014	155	0.012903	115	0.000000	0.493992	730	0.363014	0.267000	0.228832	
685	0.277372	156	0.044872	159	0.000000	0.493992	685	0.277372	0.197000	0.228834	
711	0.333333	145	0.013793	144	0.000000	0.493992	711	0.333333	0.239000	0.228834	
737	0.313433	119	0.000000	144	0.006944	0.493992	737	0.313433	0.232000	0.228843	
712	0.313202	150	0.080000	138	0.000000	0.493992	712	0.313202	0.235000	0.228845	
699	0.320458	148	0.020270	153	0.000000	0.493992	699	0.320458	0.227000	0.228841	
701	0.329529	145	0.034483	154	0.000000	0.493992	701	0.329529	0.236000	0.228839	
728	0.376374	139	0.014388	133	0.000000	0.493992	728	0.376374	0.276000	0.228839	
712	0.317416	140	0.014286	148	0.000000	0.493992	712	0.317416	0.228000	0.228846	
708	0.346045	146	0.027397	146	0.000000	0.493992	708	0.346045	0.249000	0.228863	
722	0.311634	131	0.038168	147	0.000000	0.493992	722	0.311634	0.230000	0.228870	
736	0.313859	145	0.020690	119	0.000000	0.493992	736	0.313859	0.234000	0.228865	
687	0.310044	162	0.030864	151	0.006623	0.493992	687	0.310044	0.219000	0.228863	
723	0.312586	144	0.034722	133	0.000000	0.493992	723	0.312586	0.231000	0.228889	
709	0.294781	143	0.034965	148	0.000000	0.493992	709	0.294781	0.214000	0.228875	
703	0.284495	131	0.030534	166	0.006024	0.493992	703	0.284495	0.205000	0.228870	
698	0.338109	154	0.025974	148	0.000000	0.493992	698	0.338109	0.240000	0.228879	
690	0.342029	164	0.006098	146	0.000000	0.493992	690	0.342029	0.237000	0.228885	
709	0.282087	150	0.020000	141	0.000000	0.493992	709	0.282087	0.203000	0.228876	
732	0.323770	136	0.022059	132	0.000000	0.493992	732	0.323770	0.240000	0.228880	
721	0.349515	150	0.026667	129	0.000000	0.493992	721	0.349515	0.256000	0.228896	
691	0.344428	163	0.018405	146	0.000000	0.493992	691	0.344428	0.241000	0.228907	
717	0.333333	160	0.031250	123	0.000000	0.493992	717	0.333333	0.244000	0.228913	
704	0.302557	148	0.006757	148	0.000000	0.493992	704	0.302557	0.214000	0.228910	
702	0.330484	144	0.027778	154	0.000000	0.493992	702	0.330484	0.236000	0.228909	
725	0.292414	133	0.022556	142	0.000000	0.493992	725	0.292414	0.215000	0.228902	
721	0.348128	144	0.041667	135	0.000000	0.493992	721	0.348128	0.257000	0.228920	
737	0.312076	135	0.037037	128	0.000000	0.493992	737	0.312076	0.235000	0.228931	
718	0.325905	121	0.049587	161	0.000000	0.493992	718	0.325905	0.240000	0.228934	
692	0.303468	155	0.006452	153	0.000000	0.493992	692	0.303468	0.211000	0.228932	
711	0.327707	141	0.014184	148	0.000000	0.493992	711	0.327707	0.235000	0.228921	
711	0.309423	153	0.026144	136	0.000000	0.493992	711	0.309423	0.224000	0.228920	
698	0.332378	142	0.021127	160	0.000000	0.493992	698	0.332378	0.235000	0.228930	
692	0.316474	156	0.019231	152	0.000000	0.493992	692	0.316474	0.222000	0.228944	
730	0.278082	148	0.047297	122	0.008197	0.493992	730	0.278082	0.211000	0.228939	
700	0.317143	141	0.028369	159	0.000000	0.493992	700	0.317143	0.226000	0.228940	
710	0.314085	144	0.013889	146	0.000000	0.493992	710	0.314085	0.225000	0.228944	
725	0.322759	146	0.041096	129	0.000000	0.493992	725	0.322759	0.240000	0.228941	
704	0.306818	146	0.041096	150	0.000000	0.493992	704	0.306818	0.222000	0.228938	
702	0.314815	134	0.022388	164	0.006098	0.493992	702	0.314815	0.225000	0.228938	
704	0.335227	134	0.029851	162	0.000000	0.493992	704	0.335227	0.240000	0.228941	
697	0.294118	152	0.032895	151	0.000000	0.493992	697	0.294118	0.210000	0.228951	
720	0.295833	139	0.028777	141	0.007092	0.493992	720	0.295833	0.218000	0.228943	
708	0.344633	143	0.020979	149	0.000000	0.493992	708	0.344633	0.247000	0.228953	
694	0.360231	149	0.080537	157	0.000000	0.493992	694	0.360231	0.262000	0.228948	
699	0.281831	136	0.029412	165	0.000000	0.493992	699	0.281831	0.201000	0.228944	
726	0.336088	149	0.020134	125	0.000000	0.493992	726	0.336088	0.247000	0.228947	
711	0.291139	149	0.020134	140	0.000000	0.493992	711	0.291139	0.210000	0.228934	
687	0.356623	163	0.036810	150	0.006667	0.493992	687	0.356623	0.252000	0.228937	
718	0.325905	135	0.051852	147	0.006803	0.493992	718	0.325905	0.242000	0.228945	
719	0.321280	138	0.036232	143	0.000000	0.493992	719	0.321280	0.236000	0.228947	
707	0.352192	140	0.021429	153	0.000000	0.493992	707	0.352192	0.252000	0.228954	
707	0.309760	164	0.024390	129	0.000000	0.493992	707	0.309760	0.223000	0.228953	
697	0.302726	155	0.025806	148	0.000000	0.493992	697	0.302726	0.215000	0.228954	
699	0.301860	152	0.032895	149	0.000000	0.493992	699	0.301860	0.216000	0.228952	
727	0.324622	126	0.055556	147	0.000000	0.493992	727	0.324622	0.243000	0.228953	
705	0.340426	150	0.020000	145	0.000000	0.493992	705	0.340426	0.243000	0.228951	
724	0.287293	137	0.058394	139	0.000000	0.493992	724	0.287293	0.216000	0.228952	
721	0.310680	134	0.044776	145	0.000000	0.493992	721	0.310680	0.230000	0.228967	
716	0.360335	141	0.014184	143	0.000000	0.493992	716	0.360335	0.260000	0.228969	
733	0.357435	138	0.028986	129	0.000000	0.493992	733	0.357435	0.266000	0.228988	
722	0.367036	127	0.015748	151	0.000000	0.493992	722	0.367036	0.267000	0.229000	
685	0.281752	150	0.006667	165	0.000000	0.493992	685	0.281752	0.194000	0.228981	
708	0.307910	143	0.006993	149	0.000000	0.493992	708	0.307910	0.219000	0.228972	
700	0.314286	152	0.039474	148	0.013514	0.493992	700	0.314286	0.228000	0.228979	
737	0.314790	115	0.008696	148	0.000000	0.493992	737	0.314790	0.233000	0.228980	
714	0.340336	148	0.020270	138	0.000000	0.493992	714	0.340336	0.246000	0.228986	
715	0.325874	138	0.007246	147	0.000000	0.493992	715	0.325874	0.234000	0.228986	
725	0.315862	131	0.038168	144	0.000000	0.493992	725	0.315862	0.234000	0.228989	
726	0.316804	146	0.020548	128	0.000000	0.493992	726	0.316804	0.233000	0.228998	
728	0.314560	134	0.000000	138	0.000000	0.493992	728	0.314560	0.229000	0.229004	
694	0.308357	145	0.013793	161	0.000000	0.493992	694	0.308357	0.216000	0.228994	
706	0.347025	144	0.027778	150	0.006667	0.493992	706	0.347025	0.250000	0.229004	
711	0.338959	149	0.033557	140	0.000000	0.493992	711	0.338959	0.246000	0.229003	
720	0.330556	145	0.041379	135	0.000000	0.493992	720	0.330556	0.244000	0.229007	
710	0.315493	147	0.034014	143	0.000000	0.493992	710	0.315493	0.229000	0.229010	
731	0.266758	125	0.104000	144	0.006944	0.493992	731	0.266758	0.209000	0.229003	
719	0.325452	140	0.050000	141	0.000000	0.493992	719	0.325452	0.241000	0.229000	
714	0.329132	127	0.031496	159	0.000000	0.493992	714	0.329132	0.239000	0.228996	
732	0.319672	136	0.014706	132	0.000000	0.493992	732	0.319672	0.236000	0.229000	
720	0.340278	153	0.006536	127	0.007874	0.493992	720	0.340278	0.247000	0.229016	
717	0.327755	135	0.007407	148	0.013514	0.493992	717	0.327755	0.238000	0.229029	
709	0.317348	145	0.013793	146	0.013699	0.493992	709	0.317348	0.229000	0.229027	
721	0.323162	146	0.020548	133	0.000000	0.493992	721	0.323162	0.236000	0.229037	
723	0.302905	131	0.030534	146	0.000000	0.493992	723	0.302905	0.223000	0.229032	
722	0.313019	135	0.029630	143	0.006993	0.493992	722	0.313019	0.231000	0.229029	
716	0.273743	130	0.015385	154	0.006494	0.493992	716	0.273743	0.199000	0.229005	
717	0.313808	142	0.007042	141	0.000000	0.493992	717	0.313808	0.226000	0.229011	
710	0.318310	147	0.013605	143	0.000000	0.493992	710	0.318310	0.228000	0.229015	
720	0.309722	141	0.035461	139	0.000000	0.493992	720	0.309722	0.228000	0.229026	
707	0.321075	159	0.031447	134	0.007463	0.493992	707	0.321075	0.233000	0.229034	
718	0.305014	133	0.007519	149	0.013423	0.493992	718	0.305014	0.222000	0.229028	
724	0.294199	125	0.016000	151	0.000000	0.493992	724	0.294199	0.215000	0.229025	
714	0.306723	144	0.006944	142	0.000000	0.493992	714	0.306723	0.220000	0.229025	
690	0.326087	163	0.024540	147	0.000000	0.493992	690	0.326087	0.229000	0.229028	
734	0.336512	134	0.022388	132	0.000000	0.493992	734	0.336512	0.250000	0.229026	
708	0.357345	161	0.018634	131	0.000000	0.493992	708	0.357345	0.256000	0.229032	
731	0.340629	145	0.027586	124	0.000000	0.493992	731	0.340629	0.253000	0.229037	
693	0.284271	159	0.031447	148	0.006757	0.493992	693	0.284271	0.203000	0.229034	
704	0.316761	145	0.013793	151	0.000000	0.493992	704	0.316761	0.225000	0.229041	
727	0.364512	142	0.035211	131	0.000000	0.493992	727	0.364512	0.270000	0.229046	
698	0.330946	151	0.019868	151	0.000000	0.493992	698	0.330946	0.234000	0.229042	
673	0.292719	152	0.052632	175	0.000000	0.493992	673	0.292719	0.205000	0.229034	
718	0.320334	146	0.061644	136	0.007353	0.493992	718	0.320334	0.240000	0.229039	
729	0.277092	131	0.030534	140	0.000000	0.493992	729	0.277092	0.206000	0.229044	
715	0.306294	144	0.041667	141	0.000000	0.493992	715	0.306294	0.225000	0.229047	
724	0.306630	140	0.035714	136	0.000000	0.493992	724	0.306630	0.227000	0.229040	
679	0.293078	155	0.012903	166	0.000000	0.493992	679	0.293078	0.201000	0.229039	
697	0.295552	142	0.028169	161	0.000000	0.493992	697	0.295552	0.210000	0.229037	
678	0.337758	165	0.024242	157	0.000000	0.493992	678	0.337758	0.233000	0.229051	
739	0.328823	122	0.000000	139	0.000000	0.493992	739	0.328823	0.243000	0.229055	
690	0.333333	159	0.018868	151	0.000000	0.493992	690	0.333333	0.233000	0.229056	
738	0.325203	122	0.049180	140	0.000000	0.493992	738	0.325203	0.246000	0.229054	
743	0.333782	123	0.016260	134	0.000000	0.493992	743	0.333782	0.250000	0.229064	
714	0.326331	145	0.041379	141	0.000000	0.493992	714	0.326331	0.239000	0.229065	
720	0.323611	128	0.031250	152	0.006579	0.493992	720	0.323611	0.238000	0.229065	
719	0.340751	160	0.012500	121	0.008264	0.493992	719	0.340751	0.248000	0.229067	
719	0.322670	142	0.028169	139	0.000000	0.493992	719	0.322670	0.236000	0.229073	
735	0.325170	139	0.028777	126	0.000000	0.493992	735	0.325170	0.243000	0.229066	
688	0.337209	148	0.006757	164	0.000000	0.493992	688	0.337209	0.233000	0.229073	
713	0.304348	157	0.025478	130	0.007692	0.493992	713	0.304348	0.222000	0.229076	
724	0.310773	134	0.022388	142	0.000000	0.493992	724	0.310773	0.228000	0.229086	
722	0.299169	137	0.029197	141	0.000000	0.493992	722	0.299169	0.220000	0.229093	
735	0.319728	130	0.000000	135	0.000000	0.493992	735	0.319728	0.235000	0.229107	
699	0.323319	152	0.013158	149	0.006711	0.493992	699	0.323319	0.229000	0.229123	
705	0.334752	149	0.046980	146	0.000000	0.493992	705	0.334752	0.243000	0.229138	
697	0.295552	156	0.025641	147	0.006803	0.493992	697	0.295552	0.211000	0.229135	
714	0.275910	147	0.027211	139	0.000000	0.493992	714	0.275910	0.201000	0.229127	
710	0.333803	150	0.000000	140	0.000000	0.493992	710	0.333803	0.237000	0.229136	
734	0.331063	117	0.017094	149	0.000000	0.493992	734	0.331063	0.245000	0.229145	
715	0.324476	139	0.028777	146	0.000000	0.493992	715	0.324476	0.236000	0.229148	
710	0.312676	127	0.039370	163	0.006135	0.493992	710	0.312676	0.228000	0.229154	
720	0.329167	141	0.042553	139	0.000000	0.493992	720	0.329167	0.243000	0.229160	
734	0.332425	132	0.037879	134	0.000000	0.493992	734	0.332425	0.249000	0.229163	
710	0.328169	134	0.014925	156	0.006410	0.493992	710	0.328169	0.236000	0.229156	
719	0.326843	142	0.042254	139	0.000000	0.493992	719	0.326843	0.241000	0.229163	
708	0.313559	153	0.045752	139	0.000000	0.493992	708	0.313559	0.229000	0.229164	
722	0.337950	137	0.021898	141	0.000000	0.493992	722	0.337950	0.247000	0.229169	
702	0.360399	138	0.021739	160	0.000000	0.493992	702	0.360399	0.256000	0.229171	
714	0.334734	152	0.032895	134	0.000000	0.493992	714	0.334734	0.244000	0.229183	
739	0.299053	136	0.000000	125	0.000000	0.493992	739	0.299053	0.221000	0.229186	
716	0.305866	135	0.037037	149	0.000000	0.493992	716	0.305866	0.224000	0.229181	
706	0.335694	137	0.021898	157	0.006369	0.493992	706	0.335694	0.241000	0.229184	
732	0.359290	138	0.057971	130	0.000000	0.493992	732	0.359290	0.271000	0.229199	
716	0.318436	139	0.064748	145	0.000000	0.493992	716	0.318436	0.237000	0.229197	
707	0.315417	144	0.069444	149	0.000000	0.493992	707	0.315417	0.233000	0.229207	
733	0.339700	142	0.035211	125	0.000000	0.493992	733	0.339700	0.254000	0.229219	
689	0.290276	145	0.006897	166	0.000000	0.493992	689	0.290276	0.201000	0.229215	
719	0.297636	140	0.042857	141	0.000000	0.493992	719	0.297636	0.220000	0.229215	
719	0.307371	147	0.040816	134	0.000000	0.493992	719	0.307371	0.227000	0.229227	
709	0.325811	137	0.051095	154	0.000000	0.493992	709	0.325811	0.238000	0.229228	
690	0.310145	153	0.058824	157	0.000000	0.493992	690	0.310145	0.223000	0.229232	
708	0.316384	135	0.022222	157	0.006369	0.493992	708	0.316384	0.228000	0.229233	
729	0.303155	142	0.021127	129	0.000000	0.493992	729	0.303155	0.224000	0.229231	
734	0.298365	140	0.007143	126	0.007937	0.493992	734	0.298365	0.221000	0.229232	
732	0.326503	140	0.021429	128	0.007812	0.493992	732	0.326503	0.243000	0.229243	
711	0.331927	150	0.033333	139	0.000000	0.493992	711	0.331927	0.241000	0.229253	
728	0.281593	138	0.014493	134	0.007463	0.493992	728	0.281593	0.208000	0.229251	
718	0.302228	157	0.038217	125	0.000000	0.493992	718	0.302228	0.223000	0.229248	
723	0.313970	141	0.042553	136	0.000000	0.493992	723	0.313970	0.233000	0.229259	
725	0.331034	149	0.040268	126	0.000000	0.493992	725	0.331034	0.246000	0.229264	
730	0.341096	141	0.021277	129	0.000000	0.493992	730	0.341096	0.252000	0.229259	
726	0.326446	153	0.019608	121	0.000000	0.493992	726	0.326446	0.240000	0.229264	
735	0.326531	136	0.022059	129	0.000000	0.493992	735	0.326531	0.243000	0.229266	
711	0.315049	154	0.019481	135	0.007407	0.493992	711	0.315049	0.228000	0.229269	
709	0.339915	156	0.057692	135	0.000000	0.493992	709	0.339915	0.250000	0.229271	
693	0.324675	146	0.020548	161	0.000000	0.493992	693	0.324675	0.228000	0.229268	
731	0.288646	124	0.016129	145	0.000000	0.493992	731	0.288646	0.213000	0.229272	
695	0.316547	145	0.006897	160	0.006250	0.493992	695	0.316547	0.222000	0.229277	
717	0.359833	133	0.037594	150	0.006667	0.493992	717	0.359833	0.264000	0.229288	
729	0.333333	151	0.026490	120	0.000000	0.493992	729	0.333333	0.247000	0.229290	
713	0.342216	148	0.020270	139	0.000000	0.493992	713	0.342216	0.247000	0.229295	
728	0.339286	129	0.007752	143	0.000000	0.493992	728	0.339286	0.248000	0.229292	
719	0.325452	149	0.006711	132	0.000000	0.493992	719	0.325452	0.235000	0.229284	
714	0.289916	145	0.034483	141	0.007092	0.493992	714	0.289916	0.213000	0.229281	
753	0.328021	115	0.026087	132	0.000000	0.493992	753	0.328021	0.250000	0.229285	
745	0.310067	125	0.024000	130	0.000000	0.493992	745	0.310067	0.234000	0.229281	
732	0.314208	148	0.040541	120	0.000000	0.493992	732	0.314208	0.236000	0.229287	
723	0.315353	144	0.020833	133	0.000000	0.493992	723	0.315353	0.231000	0.229295	
719	0.286509	151	0.006623	130	0.000000	0.493992	719	0.286509	0.207000	0.229296	
705	0.302128	160	0.018750	135	0.000000	0.493992	705	0.302128	0.216000	0.229291	
724	0.335635	142	0.014085	134	0.000000	0.493992	724	0.335635	0.245000	0.229292	
712	0.311798	140	0.028571	148	0.000000	0.493992	712	0.311798	0.226000	0.229297	
728	0.285714	131	0.053435	141	0.000000	0.493992	728	0.285714	0.215000	0.229292	
700	0.295714	141	0.049645	159	0.000000	0.493992	700	0.295714	0.214000	0.229297	
730	0.323288	138	0.028986	132	0.000000	0.493992	730	0.323288	0.240000	0.229303	
723	0.290456	133	0.007519	144	0.000000	0.493992	723	0.290456	0.211000	0.229303	
743	0.324361	132	0.030303	125	0.000000	0.493992	743	0.324361	0.245000	0.229301	
708	0.306497	153	0.052288	139	0.000000	0.493992	708	0.306497	0.225000	0.229294	
730	0.338356	130	0.023077	140	0.000000	0.493992	730	0.338356	0.250000	0.229295	
734	0.292916	137	0.043796	129	0.007752	0.493992	734	0.292916	0.222000	0.229291	
722	0.286704	132	0.053030	146	0.006849	0.493992	722	0.286704	0.215000	0.229286	
728	0.314560	135	0.014815	137	0.000000	0.493992	728	0.314560	0.231000	0.229290	
724	0.327348	132	0.068182	144	0.000000	0.493992	724	0.327348	0.246000	0.229302	
722	0.326870	146	0.047945	132	0.000000	0.493992	722	0.326870	0.243000	0.229303	
728	0.303571	151	0.006623	121	0.000000	0.493992	728	0.303571	0.222000	0.229301	
721	0.284327	140	0.014286	139	0.007194	0.493992	721	0.284327	0.208000	0.229296	
710	0.338028	126	0.023810	164	0.000000	0.493992	710	0.338028	0.243000	0.229299	
704	0.248580	154	0.025974	142	0.000000	0.493992	704	0.248580	0.179000	0.229285	
686	0.290087	149	0.040268	165	0.000000	0.493992	686	0.290087	0.205000	0.229282	
710	0.325352	142	0.042254	148	0.000000	0.493992	710	0.325352	0.237000	0.229285	
702	0.300570	162	0.018519	136	0.000000	0.493992	702	0.300570	0.214000	0.229282	
701	0.295292	151	0.013245	148	0.000000	0.493992	701	0.295292	0.209000	0.229288	
726	0.316804	142	0.007042	132	0.000000	0.493992	726	0.316804	0.231000	0.229291	
719	0.331015	121	0.024793	160	0.000000	0.493992	719	0.331015	0.241000	0.229296	
709	0.310296	154	0.019481	137	0.000000	0.493992	709	0.310296	0.223000	0.229297	
702	0.327635	145	0.027586	153	0.000000	0.493992	702	0.327635	0.234000	0.229296	
743	0.339166	140	0.028571	117	0.000000	0.493992	743	0.339166	0.256000	0.229300	
713	0.332398	142	0.063380	145	0.000000	0.493992	713	0.332398	0.246000	0.229305	
698	0.279370	148	0.047297	154	0.000000	0.493992	698	0.279370	0.202000	0.229301	
726	0.290634	139	0.014388	135	0.000000	0.493992	726	0.290634	0.213000	0.229268	
707	0.251768	142	0.021127	151	0.000000	0.493992	707	0.251768	0.181000	0.229244	
717	0.290098	146	0.000000	137	0.000000	0.493992	717	0.290098	0.208000	0.229215	
699	0.268956	161	0.000000	140	0.000000	0.493992	699	0.268956	0.188000	0.229194	
726	0.282369	139	0.014388	135	0.007407	0.493992	726	0.282369	0.208000	0.229181	
727	0.302613	132	0.015152	141	0.000000	0.493992	727	0.302613	0.222000	0.229167	
716	0.286313	132	0.007576	152	0.000000	0.493992	716	0.286313	0.206000	0.229153	
719	0.310153	127	0.007874	154	0.000000	0.493992	719	0.310153	0.224000	0.229138	
716	0.275140	130	0.000000	154	0.006494	0.493992	716	0.275140	0.198000	0.229123	
705	0.289362	146	0.006849	149	0.020134	0.493992	705	0.289362	0.208000	0.229090	
733	0.276944	139	0.050360	128	0.007812	0.493992	733	0.276944	0.211000	0.229075	
718	0.299443	135	0.044444	147	0.006803	0.493992	718	0.299443	0.222000	0.229055	
728	0.292582	135	0.022222	137	0.007299	0.493992	728	0.292582	0.217000	0.229036	
723	0.273859	129	0.015504	148	0.000000	0.493992	723	0.273859	0.200000	0.229016	
710	0.301408	141	0.014184	149	0.000000	0.493992	710	0.301408	0.216000	0.228977	
727	0.275103	125	0.008000	148	0.000000	0.493992	727	0.275103	0.201000	0.228945	
709	0.270804	144	0.013889	147	0.000000	0.493992	709	0.270804	0.194000	0.228929	
745	0.292617	119	0.025210	136	0.007353	0.493992	745	0.292617	0.222000	0.228907	
697	0.298422	136	0.014706	167	0.000000	0.493992	697	0.298422	0.210000	0.228885	
699	0.287554	134	0.022388	167	0.005988	0.493992	699	0.287554	0.205000	0.228861	
700	0.275714	138	0.036232	162	0.000000	0.493992	700	0.275714	0.198000	0.228842	
713	0.338008	136	0.036765	151	0.000000	0.493992	713	0.338008	0.246000	0.228824	
723	0.225450	141	0.007092	136	0.000000	0.493992	723	0.225450	0.164000	0.228784	
707	0.226308	135	0.014815	158	0.000000	0.493992	707	0.226308	0.162000	0.228734	
731	0.240766	128	0.031250	141	0.000000	0.493992	731	0.240766	0.180000	0.228687	
714	0.267507	133	0.015038	153	0.000000	0.493992	714	0.267507	0.193000	0.228631	
712	0.247191	149	0.013423	139	0.000000	0.493992	712	0.247191	0.178000	0.228585	
699	0.297568	143	0.034965	158	0.000000	0.425429	699	0.297568	0.213000	0.228538	
737	0.341927	120	0.000000	143	0.000000	0.425429	737	0.341927	0.252000	0.228539	
708	0.322034	143	0.006993	149	0.000000	0.425429	708	0.322034	0.229000	0.228536	
689	0.329463	147	0.034014	164	0.000000	0.425429	689	0.329463	0.232000	0.228536	
713	0.335203	130	0.023077	157	0.000000	0.425429	713	0.335203	0.242000	0.228537	
725	0.328276	146	0.047945	129	0.000000	0.425429	725	0.328276	0.245000	0.228535	
687	0.337700	153	0.013072	160	0.000000	0.425429	687	0.337700	0.234000	0.228541	
729	0.333333	123	0.024390	148	0.006757	0.425429	729	0.333333	0.247000	0.228542	
733	0.309686	125	0.000000	142	0.000000	0.425429	733	0.309686	0.227000	0.228536	
733	0.287858	135	0.014815	132	0.000000	0.425429	733	0.287858	0.213000	0.228537	
749	0.328438	138	0.014493	113	0.000000	0.425429	749	0.328438	0.248000	0.228535	
723	0.311203	147	0.027211	130	0.007692	0.425429	723	0.311203	0.230000	0.228539	
708	0.279661	152	0.026316	140	0.000000	0.425429	708	0.279661	0.202000	0.228535	
715	0.293706	126	0.015873	159	0.012579	0.425429	715	0.293706	0.214000	0.228541	
749	0.305741	113	0.000000	138	0.000000	0.425429	749	0.305741	0.229000	0.228537	
724	0.292818	136	0.014706	140	0.000000	0.425429	724	0.292818	0.214000	0.228525	
716	0.349162	138	0.036232	146	0.006849	0.425429	716	0.349162	0.256000	0.228521	
746	0.324397	133	0.030075	121	0.008264	0.425429	746	0.324397	0.247000	0.228552	
694	0.296830	152	0.032895	154	0.000000	0.425429	694	0.296830	0.211000	0.228552	
701	0.335235	145	0.000000	154	0.000000	0.425429	701	0.335235	0.235000	0.228555	
706	0.322946	143	0.013986	151	0.000000	0.425429	706	0.322946	0.230000	0.228554	
713	0.323983	143	0.034965	144	0.000000	0.425429	713	0.323983	0.236000	0.228559	
715	0.330070	142	0.007042	143	0.000000	0.425429	715	0.330070	0.237000	0.228561	
765	0.299346	127	0.015748	108	0.000000	0.425429	765	0.299346	0.231000	0.228559	
710	0.346479	146	0.027397	144	0.000000	0.425429	710	0.346479	0.250000	0.228562	
726	0.325069	130	0.038462	144	0.000000	0.425429	726	0.325069	0.241000	0.228564	
725	0.295172	129	0.062016	146	0.006849	0.425429	725	0.295172	0.223000	0.228562	
711	0.317862	153	0.019608	136	0.007353	0.425429	711	0.317862	0.230000	0.228561	
717	0.280335	146	0.020548	137	0.000000	0.425429	717	0.280335	0.204000	0.228558	
708	0.314972	150	0.026667	142	0.000000	0.425429	708	0.314972	0.227000	0.228554	
705	0.337589	138	0.021739	157	0.012739	0.425429	705	0.337589	0.243000	0.228553	
734	0.347411	123	0.024390	143	0.000000	0.425429	734	0.347411	0.258000	0.228564	
725	0.308966	150	0.013333	125	0.000000	0.425429	725	0.308966	0.226000	0.228568	
697	0.341463	142	0.021127	161	0.000000	0.425429	697	0.341463	0.241000	0.228571	
728	0.347527	131	0.038168	141	0.000000	0.425429	728	0.347527	0.258000	0.228587	
721	0.348128	136	0.014706	143	0.000000	0.425429	721	0.348128	0.253000	0.228617	
702	0.353276	148	0.040541	150	0.000000	0.425429	702	0.353276	0.254000	0.228644	
720	0.309722	134	0.052239	146	0.006849	0.425429	720	0.309722	0.231000	0.228660	
740	0.367568	115	0.008696	145	0.000000	0.425429	740	0.367568	0.273000	0.228693	
735	0.287075	140	0.035714	125	0.000000	0.425429	735	0.287075	0.216000	0.228708	
717	0.351464	162	0.018519	121	0.000000	0.425429	717	0.351464	0.255000	0.228721	
741	0.361673	136	0.007353	123	0.008130	0.425429	741	0.361673	0.270000	0.228749	
738	0.329268	142	0.028169	120	0.000000	0.425429	738	0.329268	0.247000	0.228776	
725	0.353103	136	0.022059	139	0.007194	0.425429	725	0.353103	0.260000	0.228804	
741	0.322537	133	0.037594	126	0.000000	0.425429	741	0.322537	0.244000	0.228822	
725	0.328276	136	0.029412	139	0.000000	0.425429	725	0.328276	0.242000	0.228847	
682	0.300587	159	0.018868	159	0.006289	0.425429	682	0.300587	0.209000	0.228872	
711	0.343179	147	0.020408	142	0.007042	0.425429	711	0.343179	0.248000	0.228895	
729	0.349794	147	0.020408	124	0.000000	0.425429	729	0.349794	0.258000	0.228919	
732	0.336066	135	0.044444	133	0.007519	0.425429	732	0.336066	0.253000	0.228944	
713	0.346424	148	0.027027	139	0.000000	0.425429	713	0.346424	0.251000	0.228964	
720	0.306944	154	0.012987	126	0.015873	0.425429	720	0.306944	0.225000	0.228976	
687	0.352256	148	0.000000	165	0.000000	0.425429	687	0.352256	0.242000	0.228993	
706	0.332861	142	0.014085	152	0.006579	0.425429	706	0.332861	0.238000	0.229003	
710	0.349296	135	0.007407	155	0.000000	0.425429	710	0.349296	0.249000	0.229016	
730	0.312329	140	0.014286	130	0.000000	0.425429	730	0.312329	0.230000	0.229020	
713	0.368864	164	0.006098	123	0.000000	0.425429	713	0.368864	0.264000	0.229032	
