Options:
Model:                           MultiState
Tree File Name:                  trees_ww.nex
Data File Name:                  ww_nom_sys.txt
Log File Name:                   world_nom-RJHPoutput.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1214870298
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   10000
Iterations:                      10000000
Burn in:                         1000000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Zero Rates:                      Yes
Schedule File:                   world_nom-RJHPoutput.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     12
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               1,2,3,4
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q14                          RJ MCMC
    q21                          RJ MCMC
    q23                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q32                          RJ MCMC
    q34                          RJ MCMC
    q41                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - gamma 1.00 1.00 
Tree Information
     Trees:                      902
     Taxa:                       2847
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	q12	q13	q14	q21	q23	q24	q31	q32	q34	q41	q42	q43	Root P(1)	Root P(2)	Root P(3)	Root P(4)	
6580000	-1012.201576	412	3	1	'2 Z 2 1 0 2 0 1 1 0 0 0 	0.109073	0.000000	0.109073	0.348018	0.007086	0.109073	0.007086	0.348018	0.348018	0.007086	0.007086	0.007086	0.250002	0.250002	0.250000	0.249997	
6590000	-1012.962206	412	3	2	'2 Z 2 1 0 2 Z 1 1 0 0 0 	0.111159	0.000000	0.111159	0.389312	0.006554	0.111159	0.000000	0.389312	0.389312	0.006554	0.006554	0.006554	0.250002	0.250002	0.250000	0.249997	
6600000	-1015.463083	412	3	1	'2 0 2 1 0 2 Z 1 1 0 0 0 	0.092527	0.007583	0.092527	0.312131	0.007583	0.092527	0.000000	0.312131	0.312131	0.007583	0.007583	0.007583	0.250005	0.250005	0.249999	0.249991	
6610000	-1017.387790	412	3	1	'1 0 1 2 0 1 Z 2 1 0 0 0 	0.121596	0.008202	0.121596	0.331160	0.008202	0.121596	0.000000	0.331160	0.121596	0.008202	0.008202	0.008202	0.250000	0.250000	0.250000	0.250000	
6620000	-1013.938541	412	3	0	'2 0 2 1 0 2 0 1 1 0 0 0 	0.106106	0.007382	0.106106	0.394019	0.007382	0.106106	0.007382	0.394019	0.394019	0.007382	0.007382	0.007382	0.250001	0.250001	0.250000	0.249997	
6630000	-1013.074739	412	3	1	'2 Z 2 1 0 2 0 1 2 0 0 0 	0.115149	0.000000	0.115149	0.384420	0.007490	0.115149	0.007490	0.384420	0.115149	0.007490	0.007490	0.007490	0.250000	0.250000	0.250000	0.249999	
6640000	-1015.799553	412	3	3	'2 Z 2 1 Z 2 Z 1 2 0 0 0 	0.105728	0.000000	0.105728	0.344271	0.000000	0.105728	0.000000	0.344271	0.105728	0.007221	0.007221	0.007221	0.250001	0.250001	0.250001	0.249997	
6650000	-1016.620372	412	3	2	'2 Z 2 1 Z 1 0 1 2 0 0 0 	0.100641	0.000000	0.100641	0.239094	0.000000	0.239094	0.007868	0.239094	0.100641	0.007868	0.007868	0.007868	0.250000	0.250000	0.250000	0.250000	
6660000	-1014.728768	412	3	1	'1 Z 1 2 0 2 1 2 2 0 0 0 	0.094378	0.000000	0.094378	0.281343	0.006779	0.281343	0.094378	0.281343	0.281343	0.006779	0.006779	0.006779	0.250001	0.250000	0.250000	0.249999	
6670000	-1015.456970	412	3	1	'1 0 1 2 0 2 Z 2 2 0 0 0 	0.097939	0.008691	0.097939	0.271182	0.008691	0.271182	0.000000	0.271182	0.271182	0.008691	0.008691	0.008691	0.250000	0.250000	0.250000	0.250000	
6680000	-1013.852730	412	3	1	'1 Z 1 2 0 2 1 2 2 0 0 0 	0.095748	0.000000	0.095748	0.261655	0.007190	0.261655	0.095748	0.261655	0.261655	0.007190	0.007190	0.007190	0.250001	0.250000	0.250000	0.249999	
6690000	-1014.837030	412	3	1	'1 0 1 2 0 2 Z 2 2 0 0 0 	0.081704	0.006925	0.081704	0.234629	0.006925	0.234629	0.000000	0.234629	0.234629	0.006925	0.006925	0.006925	0.250003	0.250001	0.249999	0.249997	
6700000	-1014.388546	412	3	1	'1 Z 1 2 0 2 1 2 2 0 0 0 	0.097232	0.000000	0.097232	0.276200	0.008537	0.276200	0.097232	0.276200	0.276200	0.008537	0.008537	0.008537	0.250000	0.250000	0.250000	0.250000	
6710000	-1013.773485	412	3	1	'1 Z 1 2 0 2 0 2 2 0 0 0 	0.087763	0.000000	0.087763	0.218811	0.006570	0.218811	0.006570	0.218811	0.218811	0.006570	0.006570	0.006570	0.250003	0.250001	0.250000	0.249997	
6720000	-1012.934562	412	3	1	'1 Z 1 2 0 1 0 2 1 0 0 0 	0.117639	0.000000	0.117639	0.404690	0.007070	0.117639	0.007070	0.404690	0.117639	0.007070	0.007070	0.007070	0.250000	0.250000	0.250000	0.249999	
6730000	-1015.687951	412	4	2	'1 Z 1 2 0 1 Z 3 1 0 0 0 	0.107902	0.000000	0.107902	0.282081	0.005717	0.107902	0.000000	0.607563	0.107902	0.005717	0.005717	0.005717	0.250002	0.250002	0.250002	0.249994	
6740000	-1013.039346	412	3	2	'1 Z 1 2 0 1 Z 2 1 0 0 0 	0.112696	0.000000	0.112696	0.365850	0.007232	0.112696	0.000000	0.365850	0.112696	0.007232	0.007232	0.007232	0.250000	0.250000	0.250000	0.249999	
6750000	-1013.416611	412	3	2	'1 Z 1 2 0 1 Z 2 1 0 0 0 	0.112551	0.000000	0.112551	0.356517	0.006270	0.112551	0.000000	0.356517	0.112551	0.006270	0.006270	0.006270	0.250001	0.250001	0.250001	0.249997	
6760000	-1016.090693	412	3	3	'1 Z 1 2 Z 1 Z 2 2 0 0 0 	0.124763	0.000000	0.124763	0.435448	0.000000	0.124763	0.000000	0.435448	0.435448	0.008120	0.008120	0.008120	0.250000	0.250000	0.250000	0.250000	
6770000	-1012.927770	412	3	1	'1 Z 1 2 0 1 0 2 2 0 0 0 	0.103819	0.000000	0.103819	0.328053	0.008173	0.103819	0.008173	0.328053	0.328053	0.008173	0.008173	0.008173	0.250002	0.250001	0.250000	0.249997	
6780000	-1013.709121	412	3	2	'2 0 2 1 Z 2 Z 1 1 0 0 0 	0.109203	0.007664	0.109203	0.363922	0.000000	0.109203	0.000000	0.363922	0.363922	0.007664	0.007664	0.007664	0.250001	0.250001	0.250000	0.249998	
6790000	-1024.877878	453	3	2	'2 Z 2 1 Z 2 2 1 1 0 0 0 	0.105058	0.000000	0.105058	0.388955	0.000000	0.105058	0.105058	0.388955	0.388955	0.006921	0.006921	0.006921	0.250123	0.250123	0.249989	0.249765	
6800000	-1014.418476	412	3	1	'2 Z 2 1 0 2 0 1 1 0 0 0 	0.123163	0.000000	0.123163	0.280292	0.006882	0.123163	0.006882	0.280292	0.280292	0.006882	0.006882	0.006882	0.250000	0.250000	0.250000	0.249999	
6810000	-1016.830182	412	3	1	'2 Z 2 1 0 2 0 1 2 0 0 0 	0.105837	0.000000	0.105837	0.517957	0.005991	0.105837	0.005991	0.517957	0.105837	0.005991	0.005991	0.005991	0.250002	0.250002	0.250002	0.249995	
6820000	-1016.351940	412	3	1	'2 0 2 1 Z 2 2 1 1 0 0 0 	0.106164	0.008329	0.106164	0.368977	0.000000	0.106164	0.106164	0.368977	0.368977	0.008329	0.008329	0.008329	0.250001	0.250001	0.250000	0.249998	
6830000	-1018.110569	412	3	2	'2 Z 2 1 Z 2 0 1 0 0 0 0 	0.108713	0.000000	0.108713	0.445326	0.000000	0.108713	0.007270	0.445326	0.007270	0.007270	0.007270	0.007270	0.250000	0.250000	0.250001	0.249999	
6840000	-1017.701579	412	3	2	'2 Z 2 1 0 2 2 1 Z 0 0 0 	0.109149	0.000000	0.109149	0.462107	0.006888	0.109149	0.109149	0.462107	0.000000	0.006888	0.006888	0.006888	0.250000	0.250000	0.250001	0.249998	
6850000	-1013.807526	412	3	2	'2 Z 2 1 0 2 Z 1 2 0 0 0 	0.115013	0.000000	0.115013	0.324107	0.007371	0.115013	0.000000	0.324107	0.115013	0.007371	0.007371	0.007371	0.250000	0.250000	0.250000	0.249999	
6860000	-1013.235096	412	3	1	'2 Z 2 1 0 2 0 1 1 0 0 0 	0.107252	0.000000	0.107252	0.362383	0.006211	0.107252	0.006211	0.362383	0.362383	0.006211	0.006211	0.006211	0.250003	0.250003	0.249999	0.249994	
6870000	-1015.535838	412	3	2	'2 Z 2 1 Z 2 0 1 1 0 0 0 	0.101757	0.000000	0.101757	0.363088	0.000000	0.101757	0.006885	0.363088	0.363088	0.006885	0.006885	0.006885	0.250004	0.250004	0.249999	0.249993	
6880000	-1013.597421	412	3	2	'2 Z 2 1 0 2 Z 1 2 0 0 0 	0.107419	0.000000	0.107419	0.338068	0.006685	0.107419	0.000000	0.338068	0.107419	0.006685	0.006685	0.006685	0.250001	0.250001	0.250001	0.249997	
6890000	-1014.863242	412	3	2	'2 Z 2 1 0 2 Z 1 2 0 0 0 	0.134475	0.000000	0.134475	0.448376	0.008025	0.134475	0.000000	0.448376	0.134475	0.008025	0.008025	0.008025	0.250000	0.250000	0.250000	0.250000	
6900000	-1013.034595	412	3	1	'2 Z 2 1 0 2 0 1 1 0 0 0 	0.104906	0.000000	0.104906	0.285071	0.006821	0.104906	0.006821	0.285071	0.285071	0.006821	0.006821	0.006821	0.250003	0.250003	0.250000	0.249995	
6910000	-1013.680600	412	3	1	'2 Z 2 1 0 2 0 1 1 0 0 0 	0.101941	0.000000	0.101941	0.269294	0.006841	0.101941	0.006841	0.269294	0.269294	0.006841	0.006841	0.006841	0.250004	0.250004	0.250000	0.249993	
6920000	-1013.554665	412	3	1	'2 Z 2 1 0 2 0 1 2 0 0 0 	0.127142	0.000000	0.127142	0.420001	0.007195	0.127142	0.007195	0.420001	0.127142	0.007195	0.007195	0.007195	0.250000	0.250000	0.250000	0.250000	
6930000	-1016.301993	412	3	2	'2 Z 2 1 0 2 Z 1 0 0 0 0 	0.114050	0.000000	0.114050	0.391701	0.007686	0.114050	0.000000	0.391701	0.007686	0.007686	0.007686	0.007686	0.250000	0.250000	0.250000	0.249999	
6940000	-1014.776977	412	3	1	'2 Z 2 1 0 2 0 1 1 0 0 0 	0.105555	0.000000	0.105555	0.424246	0.006366	0.105555	0.006366	0.424246	0.424246	0.006366	0.006366	0.006366	0.250004	0.250004	0.249999	0.249994	
6950000	-1014.683910	412	3	1	'2 Z 2 1 0 2 0 1 1 0 0 0 	0.104156	0.000000	0.104156	0.298976	0.005514	0.104156	0.005514	0.298976	0.298976	0.005514	0.005514	0.005514	0.250007	0.250007	0.249999	0.249988	
6960000	-1012.769292	412	3	2	'2 Z 2 1 0 2 Z 1 1 0 0 0 	0.113540	0.000000	0.113540	0.304817	0.007979	0.113540	0.000000	0.304817	0.304817	0.007979	0.007979	0.007979	0.250001	0.250001	0.250000	0.249999	
6970000	-1014.313290	412	3	1	'2 Z 2 1 0 2 0 1 1 0 0 0 	0.110781	0.000000	0.110781	0.350138	0.005568	0.110781	0.005568	0.350138	0.350138	0.005568	0.005568	0.005568	0.250003	0.250003	0.249999	0.249994	
6980000	-1018.726477	412	3	1	'2 Z 2 1 2 2 0 1 1 0 0 0 	0.112179	0.000000	0.112179	0.313743	0.112179	0.112179	0.006622	0.313743	0.313743	0.006622	0.006622	0.006622	0.250001	0.250001	0.250000	0.249999	
6990000	-1015.871815	412	3	2	'2 Z 2 1 0 2 Z 1 1 0 0 0 	0.099655	0.000000	0.099655	0.234846	0.007769	0.099655	0.000000	0.234846	0.234846	0.007769	0.007769	0.007769	0.250003	0.250003	0.250000	0.249995	
7000000	-1017.724789	412	3	2	'1 Z 1 2 0 1 0 2 2 0 Z 0 	0.120002	0.000000	0.120002	0.390448	0.010842	0.120002	0.010842	0.390448	0.390448	0.010842	0.000000	0.010842	0.250001	0.250001	0.250000	0.249999	
7010000	-1012.569075	412	3	1	'1 Z 1 2 0 1 0 2 2 0 0 0 	0.105672	0.000000	0.105672	0.345852	0.006701	0.105672	0.006701	0.345852	0.345852	0.006701	0.006701	0.006701	0.250003	0.250003	0.249999	0.249995	
7020000	-1013.681318	412	3	2	'1 Z 1 2 0 1 Z 2 2 0 0 0 	0.099081	0.000000	0.099081	0.388556	0.007580	0.099081	0.000000	0.388556	0.388556	0.007580	0.007580	0.007580	0.250003	0.250003	0.249999	0.249994	
7030000	-1014.523293	412	3	1	'1 0 1 2 Z 1 0 2 2 0 0 0 	0.098377	0.006999	0.098377	0.350606	0.000000	0.098377	0.006999	0.350606	0.350606	0.006999	0.006999	0.006999	0.250004	0.250004	0.249999	0.249992	
7040000	-1021.569146	412	3	2	'1 0 1 2 0 1 Z 2 2 0 Z 0 	0.127625	0.012133	0.127625	0.405514	0.012133	0.127625	0.000000	0.405514	0.405514	0.012133	0.000000	0.012133	0.250000	0.250000	0.250000	0.250000	
7050000	-1019.367224	412	3	2	'1 Z 1 2 Z 1 1 2 2 0 0 0 	0.124121	0.000000	0.124121	0.435281	0.000000	0.124121	0.124121	0.435281	0.435281	0.009041	0.009041	0.009041	0.250000	0.250000	0.250000	0.250000	
7060000	-1013.226291	412	3	2	'1 Z 1 2 0 1 Z 2 1 0 0 0 	0.122846	0.000000	0.122846	0.392028	0.007489	0.122846	0.000000	0.392028	0.122846	0.007489	0.007489	0.007489	0.250000	0.250000	0.250000	0.250000	
7070000	-1012.231926	412	3	1	'1 Z 1 2 0 1 0 2 2 0 0 0 	0.108538	0.000000	0.108538	0.323875	0.007073	0.108538	0.007073	0.323875	0.323875	0.007073	0.007073	0.007073	0.250002	0.250002	0.250000	0.249997	
7080000	-1013.861874	412	3	0	'1 0 1 2 0 1 0 2 2 0 0 0 	0.116846	0.006646	0.116846	0.382498	0.006646	0.116846	0.006646	0.382498	0.382498	0.006646	0.006646	0.006646	0.250001	0.250001	0.250000	0.249999	
7090000	-1012.681433	412	3	2	'1 Z 1 2 0 1 Z 2 2 0 0 0 	0.118762	0.000000	0.118762	0.370968	0.008214	0.118762	0.000000	0.370968	0.370968	0.008214	0.008214	0.008214	0.250000	0.250000	0.250000	0.249999	
7100000	-1019.858639	412	3	2	'2 Z 2 1 2 2 Z 1 1 0 0 0 	0.089850	0.000000	0.089850	0.448061	0.089850	0.089850	0.000000	0.448061	0.448061	0.007585	0.007585	0.007585	0.250006	0.250005	0.249999	0.249991	
7110000	-1014.718200	412	3	1	'2 Z 2 1 0 2 0 1 1 0 0 0 	0.104531	0.000000	0.104531	0.427665	0.008563	0.104531	0.008563	0.427665	0.427665	0.008563	0.008563	0.008563	0.250001	0.250001	0.250000	0.249998	
7120000	-1013.845435	412	3	2	'2 Z 2 1 0 2 Z 1 1 0 0 0 	0.107652	0.000000	0.107652	0.295216	0.008698	0.107652	0.000000	0.295216	0.295216	0.008698	0.008698	0.008698	0.250001	0.250001	0.250000	0.249999	
7130000	-1014.391857	412	3	2	'2 Z 2 1 0 2 Z 1 1 0 0 0 	0.129465	0.000000	0.129465	0.429245	0.007968	0.129465	0.000000	0.429245	0.429245	0.007968	0.007968	0.007968	0.250000	0.250000	0.250000	0.250000	
7140000	-1014.132401	412	3	1	'2 0 2 1 Z 2 0 1 1 0 0 0 	0.107120	0.007188	0.107120	0.392091	0.000000	0.107120	0.007188	0.392091	0.392091	0.007188	0.007188	0.007188	0.250002	0.250002	0.250000	0.249997	
7150000	-1012.899323	412	3	1	'2 Z 2 1 0 2 0 1 1 0 0 0 	0.105078	0.000000	0.105078	0.341035	0.006387	0.105078	0.006387	0.341035	0.341035	0.006387	0.006387	0.006387	0.250004	0.250004	0.249999	0.249993	
7160000	-1016.412085	412	3	2	'2 Z 2 1 0 2 0 1 Z 0 0 0 	0.118799	0.000000	0.118799	0.465113	0.007629	0.118799	0.007629	0.465113	0.000000	0.007629	0.007629	0.007629	0.250000	0.250000	0.250000	0.250000	
7170000	-1012.125350	412	3	1	'2 Z 2 0 1 2 1 0 0 1 1 1 	0.110906	0.000000	0.110906	0.336765	0.007274	0.110906	0.007274	0.336765	0.336765	0.007274	0.007274	0.007274	0.250001	0.250001	0.250000	0.249998	
7180000	-1012.176543	412	3	1	'2 Z 2 0 1 2 1 0 0 1 1 1 	0.113583	0.000000	0.113583	0.338141	0.007129	0.113583	0.007129	0.338141	0.338141	0.007129	0.007129	0.007129	0.250001	0.250001	0.250000	0.249998	
7190000	-1013.676526	412	3	2	'2 Z 2 0 1 2 Z 0 2 1 1 1 	0.126874	0.000000	0.126874	0.438890	0.006685	0.126874	0.000000	0.438890	0.126874	0.006685	0.006685	0.006685	0.250000	0.250000	0.250000	0.250000	
7200000	-1014.827550	412	3	1	'1 Z 1 2 0 1 1 2 1 0 0 0 	0.111035	0.000000	0.111035	0.343731	0.007895	0.111035	0.111035	0.343731	0.111035	0.007895	0.007895	0.007895	0.250000	0.250000	0.250000	0.249999	
7210000	-1013.404869	412	3	2	'1 Z 1 2 0 1 Z 2 2 0 0 0 	0.099660	0.000000	0.099660	0.380632	0.007246	0.099660	0.000000	0.380632	0.380632	0.007246	0.007246	0.007246	0.250004	0.250004	0.249999	0.249993	
7220000	-1017.292503	412	3	2	'1 Z 1 2 Z 1 1 2 1 0 0 0 	0.125752	0.000000	0.125752	0.340090	0.000000	0.125752	0.125752	0.340090	0.125752	0.007094	0.007094	0.007094	0.250000	0.250000	0.250000	0.250000	
7230000	-1015.255069	412	3	2	'2 Z 2 1 0 2 Z 1 2 0 0 0 	0.119816	0.000000	0.119816	0.286969	0.006724	0.119816	0.000000	0.286969	0.119816	0.006724	0.006724	0.006724	0.250000	0.250000	0.250000	0.249999	
7240000	-1013.879110	412	3	1	'2 Z 2 1 0 2 0 1 2 0 0 0 	0.107612	0.000000	0.107612	0.406273	0.006177	0.107612	0.006177	0.406273	0.107612	0.006177	0.006177	0.006177	0.250001	0.250001	0.250001	0.249996	
7250000	-1013.116264	412	3	1	'2 Z 2 1 0 2 0 1 2 0 0 0 	0.116050	0.000000	0.116050	0.409372	0.006553	0.116050	0.006553	0.409372	0.116050	0.006553	0.006553	0.006553	0.250000	0.250000	0.250000	0.249999	
7260000	-1016.303944	412	3	0	'2 0 2 1 0 2 0 1 2 0 0 0 	0.115838	0.008183	0.115838	0.360085	0.008183	0.115838	0.008183	0.360085	0.115838	0.008183	0.008183	0.008183	0.250000	0.250000	0.250000	0.249999	
7270000	-1023.229287	407	4	2	'2 Z 2 3 0 2 Z 1 2 0 0 0 	0.123513	0.000000	0.123513	0.299552	0.004554	0.123513	0.000000	0.585586	0.123513	0.004554	0.004554	0.004554	0.250003	0.250003	0.250003	0.249992	
7280000	-1018.699981	407	3	2	'1 0 1 2 Z 1 Z 2 1 0 0 0 	0.114818	0.006320	0.114818	0.339422	0.000000	0.114818	0.000000	0.339422	0.114818	0.006320	0.006320	0.006320	0.250002	0.250002	0.250002	0.249994	
7290000	-1017.028100	407	4	2	'1 Z 1 3 0 1 0 2 1 0 Z 0 	0.118943	0.000000	0.118943	0.361283	0.010017	0.118943	0.010017	0.729359	0.118943	0.010017	0.000000	0.010017	0.250001	0.250001	0.250001	0.249997	
7300000	-1013.158212	412	3	2	'1 Z 1 2 0 1 Z 2 1 0 0 0 	0.121124	0.000000	0.121124	0.438636	0.007405	0.121124	0.000000	0.438636	0.121124	0.007405	0.007405	0.007405	0.250000	0.250000	0.250000	0.249999	
7310000	-1014.230454	412	3	0	'1 0 1 2 0 1 0 2 2 0 0 0 	0.108852	0.007293	0.108852	0.294794	0.007293	0.108852	0.007293	0.294794	0.294794	0.007293	0.007293	0.007293	0.250001	0.250001	0.250000	0.249998	
7320000	-1012.374930	412	3	2	'1 Z 1 2 0 1 Z 2 2 0 0 0 	0.111977	0.000000	0.111977	0.358543	0.008146	0.111977	0.000000	0.358543	0.358543	0.008146	0.008146	0.008146	0.250001	0.250001	0.250000	0.249999	
7330000	-1015.330765	412	3	1	'1 Z 1 2 0 1 1 2 2 0 0 0 	0.125479	0.000000	0.125479	0.341138	0.007730	0.125479	0.125479	0.341138	0.341138	0.007730	0.007730	0.007730	0.250000	0.250000	0.250000	0.250000	
7340000	-1017.124083	412	3	1	'2 0 2 1 0 2 Z 1 1 0 0 0 	0.093823	0.007135	0.093823	0.246268	0.007135	0.093823	0.000000	0.246268	0.246268	0.007135	0.007135	0.007135	0.250006	0.250006	0.249999	0.249989	
7350000	-1018.971265	412	3	0	'2 0 2 1 0 2 0 1 1 0 0 0 	0.101185	0.006267	0.101185	0.496940	0.006267	0.101185	0.006267	0.496940	0.496940	0.006267	0.006267	0.006267	0.250005	0.250005	0.249999	0.249992	
7360000	-1013.453600	412	3	1	'2 Z 2 1 0 2 0 1 2 0 0 0 	0.120187	0.000000	0.120187	0.429678	0.007873	0.120187	0.007873	0.429678	0.120187	0.007873	0.007873	0.007873	0.250000	0.250000	0.250000	0.250000	
7370000	-1013.727981	412	3	1	'2 Z 2 1 0 2 0 1 2 0 0 0 	0.127512	0.000000	0.127512	0.432689	0.007585	0.127512	0.007585	0.432689	0.127512	0.007585	0.007585	0.007585	0.250000	0.250000	0.250000	0.250000	
7380000	-1014.254611	412	3	1	'0 Z 0 1 2 0 2 1 0 2 2 2 	0.108066	0.000000	0.108066	0.306489	0.006970	0.108066	0.006970	0.306489	0.108066	0.006970	0.006970	0.006970	0.250001	0.250001	0.250001	0.249997	
7390000	-1015.846295	412	3	0	'0 2 0 1 2 0 0 1 0 2 2 2 	0.116620	0.006407	0.116620	0.354648	0.006407	0.116620	0.116620	0.354648	0.116620	0.006407	0.006407	0.006407	0.250001	0.250001	0.250001	0.249998	
7400000	-1017.086554	412	3	1	'0 Z 0 1 2 0 2 1 2 2 2 2 	0.124757	0.000000	0.124757	0.376882	0.007914	0.124757	0.007914	0.376882	0.007914	0.007914	0.007914	0.007914	0.250000	0.250000	0.250000	0.250000	
7410000	-1018.620149	407	3	0	'0 1 0 2 1 0 0 2 2 1 1 1 	0.121681	0.006147	0.121681	0.362676	0.006147	0.121681	0.121681	0.362676	0.362676	0.006147	0.006147	0.006147	0.250002	0.250002	0.250000	0.249996	
7420000	-1013.899146	412	3	1	'0 Z 0 2 1 0 1 2 2 1 1 1 	0.106792	0.000000	0.106792	0.265017	0.006412	0.106792	0.006412	0.265017	0.265017	0.006412	0.006412	0.006412	0.250003	0.250003	0.250000	0.249994	
7430000	-1016.919133	407	3	2	'2 Z 2 1 0 2 Z 1 1 0 0 0 	0.124957	0.000000	0.124957	0.353523	0.005643	0.124957	0.000000	0.353523	0.353523	0.005643	0.005643	0.005643	0.250002	0.250002	0.250000	0.249996	
7440000	-1017.321576	407	3	1	'2 0 2 1 Z 2 0 1 1 0 0 0 	0.113060	0.007806	0.113060	0.327813	0.000000	0.113060	0.007806	0.327813	0.327813	0.007806	0.007806	0.007806	0.250002	0.250002	0.250000	0.249996	
7450000	-1010.559382	412	4	1	'2 0 3 1 Z 3 2 1 1 0 0 0 	0.064883	0.008576	0.131506	0.324842	0.000000	0.131506	0.064883	0.324842	0.324842	0.008576	0.008576	0.008576	0.250000	0.250000	0.250000	0.250000	
7460000	-1016.747916	412	3	0	'2 0 2 1 0 1 2 1 1 0 0 0 	0.093403	0.006007	0.093403	0.291006	0.006007	0.291006	0.093403	0.291006	0.291006	0.006007	0.006007	0.006007	0.250001	0.250000	0.250000	0.249999	
7470000	-1014.093928	412	3	2	'2 Z 2 1 0 1 Z 1 1 0 0 0 	0.090041	0.000000	0.090041	0.253442	0.005995	0.253442	0.000000	0.253442	0.253442	0.005995	0.005995	0.005995	0.250002	0.250001	0.249999	0.249997	
7480000	-1014.664501	412	3	0	'2 0 2 1 0 1 0 1 1 0 0 0 	0.100297	0.007602	0.100297	0.259627	0.007602	0.259627	0.007602	0.259627	0.259627	0.007602	0.007602	0.007602	0.250000	0.250000	0.250000	0.250000	
7490000	-1015.077786	412	3	2	'2 Z 2 1 Z 1 0 1 1 0 0 0 	0.094437	0.000000	0.094437	0.217978	0.000000	0.217978	0.006633	0.217978	0.217978	0.006633	0.006633	0.006633	0.250001	0.250000	0.250000	0.249999	
7500000	-1014.066000	412	3	2	'2 Z 2 1 0 1 Z 1 1 0 0 0 	0.105595	0.000000	0.105595	0.289846	0.007305	0.289846	0.000000	0.289846	0.289846	0.007305	0.007305	0.007305	0.250000	0.250000	0.250000	0.250000	
7510000	-1015.092150	412	3	3	'2 Z 2 1 Z 2 Z 1 2 0 0 0 	0.111110	0.000000	0.111110	0.371157	0.000000	0.111110	0.000000	0.371157	0.111110	0.007000	0.007000	0.007000	0.250001	0.250001	0.250001	0.249998	
7520000	-1013.036036	412	3	2	'1 Z 1 2 0 1 Z 2 1 0 0 0 	0.112020	0.000000	0.112020	0.370374	0.006688	0.112020	0.000000	0.370374	0.112020	0.006688	0.006688	0.006688	0.250001	0.250001	0.250001	0.249998	
7530000	-1014.449957	412	3	1	'1 Z 1 2 0 2 0 2 2 0 0 0 	0.100669	0.000000	0.100669	0.309339	0.008711	0.309339	0.008711	0.309339	0.309339	0.008711	0.008711	0.008711	0.250000	0.250000	0.250000	0.250000	
7540000	-1015.969082	412	3	2	'1 Z 1 2 Z 2 0 2 1 0 0 0 	0.091399	0.000000	0.091399	0.263138	0.000000	0.263138	0.007510	0.263138	0.091399	0.007510	0.007510	0.007510	0.250001	0.250000	0.250000	0.249999	
7550000	-1013.960919	412	3	1	'2 Z 2 1 0 1 2 1 1 0 0 0 	0.092327	0.000000	0.092327	0.265780	0.007090	0.265780	0.092327	0.265780	0.265780	0.007090	0.007090	0.007090	0.250001	0.250000	0.250000	0.249999	
7560000	-1014.310322	412	3	1	'2 Z 2 1 0 1 0 1 1 0 0 0 	0.107576	0.000000	0.107576	0.265207	0.006815	0.265207	0.006815	0.265207	0.265207	0.006815	0.006815	0.006815	0.250000	0.250000	0.250000	0.250000	
7570000	-1014.675637	412	3	0	'2 0 2 1 0 1 0 1 1 0 0 0 	0.090063	0.007439	0.090063	0.298550	0.007439	0.298550	0.007439	0.298550	0.298550	0.007439	0.007439	0.007439	0.250001	0.250000	0.250000	0.249999	
7580000	-1015.611752	407	3	2	'2 Z 2 1 0 2 Z 1 1 0 0 0 	0.109612	0.000000	0.109612	0.351056	0.006379	0.109612	0.000000	0.351056	0.351056	0.006379	0.006379	0.006379	0.250007	0.250007	0.249999	0.249988	
7590000	-1013.747002	412	3	2	'2 Z 2 1 0 2 Z 1 1 0 0 0 	0.129481	0.000000	0.129481	0.355598	0.007780	0.129481	0.000000	0.355598	0.355598	0.007780	0.007780	0.007780	0.250000	0.250000	0.250000	0.250000	
7600000	-1016.014562	407	3	1	'2 Z 2 1 0 2 0 1 1 0 0 0 	0.112901	0.000000	0.112901	0.394291	0.006827	0.112901	0.006827	0.394291	0.394291	0.006827	0.006827	0.006827	0.250004	0.250004	0.249999	0.249993	
7610000	-1014.228067	412	3	1	'2 Z 2 1 0 2 0 1 1 0 0 0 	0.100389	0.000000	0.100389	0.299860	0.008628	0.100389	0.008628	0.299860	0.299860	0.008628	0.008628	0.008628	0.250002	0.250002	0.250000	0.249997	
7620000	-1014.844530	412	3	1	'2 0 2 1 0 2 Z 1 1 0 0 0 	0.123639	0.006266	0.123639	0.388915	0.006266	0.123639	0.000000	0.388915	0.388915	0.006266	0.006266	0.006266	0.250001	0.250001	0.250000	0.249999	
7630000	-1013.917482	412	3	2	'2 Z 2 1 0 2 Z 1 2 0 0 0 	0.122827	0.000000	0.122827	0.464527	0.008062	0.122827	0.000000	0.464527	0.122827	0.008062	0.008062	0.008062	0.250000	0.250000	0.250000	0.250000	
