Default schedule
Rate	71.43
Rev Jump	14.29
Tree Move	14.29
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
749	0.291055	108	0.027778	143	0.000000	0.523429	749	0.291055	0.221000	0.202404	
724	0.254144	130	0.007692	146	0.006849	0.523429	724	0.254144	0.186000	0.202411	
729	0.285322	132	0.045455	139	0.000000	0.523429	729	0.285322	0.214000	0.202411	
703	0.297297	136	0.022059	161	0.000000	0.523429	703	0.297297	0.212000	0.202414	
716	0.234637	128	0.007812	156	0.000000	0.523429	716	0.234637	0.169000	0.202420	
715	0.296503	132	0.015152	153	0.000000	0.523429	715	0.296503	0.214000	0.202422	
720	0.265278	119	0.050420	161	0.000000	0.523429	720	0.265278	0.197000	0.202419	
699	0.266094	144	0.020833	157	0.000000	0.523429	699	0.266094	0.189000	0.202406	
721	0.226075	134	0.037313	145	0.000000	0.523429	721	0.226075	0.168000	0.202398	
735	0.307483	107	0.009346	158	0.000000	0.523429	735	0.307483	0.227000	0.202385	
704	0.255682	128	0.023438	168	0.005952	0.523429	704	0.255682	0.184000	0.202382	
722	0.303324	136	0.051471	142	0.000000	0.523429	722	0.303324	0.226000	0.202368	
728	0.295330	108	0.009259	164	0.000000	0.523429	728	0.295330	0.216000	0.202368	
716	0.273743	144	0.041667	140	0.000000	0.523429	716	0.273743	0.202000	0.202361	
731	0.287278	132	0.015152	137	0.007299	0.523429	731	0.287278	0.213000	0.202369	
694	0.288184	159	0.025157	147	0.000000	0.523429	694	0.288184	0.204000	0.202377	
705	0.309220	152	0.026316	143	0.000000	0.523429	705	0.309220	0.222000	0.202379	
729	0.245542	122	0.024590	149	0.000000	0.523429	729	0.245542	0.182000	0.202392	
725	0.308966	129	0.031008	146	0.000000	0.523429	725	0.308966	0.228000	0.202389	
672	0.299107	141	0.035461	187	0.000000	0.523429	672	0.299107	0.206000	0.202389	
715	0.292308	134	0.022388	151	0.006623	0.523429	715	0.292308	0.213000	0.202387	
739	0.273342	114	0.052632	147	0.000000	0.523429	739	0.273342	0.208000	0.202391	
688	0.223837	158	0.031646	154	0.000000	0.523429	688	0.223837	0.159000	0.202375	
688	0.257267	151	0.019868	161	0.000000	0.523429	688	0.257267	0.180000	0.202359	
729	0.264746	146	0.013699	125	0.000000	0.523429	729	0.264746	0.195000	0.202343	
733	0.270123	138	0.036232	129	0.000000	0.523429	733	0.270123	0.203000	0.202333	
692	0.307803	141	0.021277	167	0.000000	0.523429	692	0.307803	0.216000	0.202345	
702	0.326211	146	0.034247	152	0.000000	0.523429	702	0.326211	0.234000	0.202359	
721	0.327323	134	0.029851	145	0.006897	0.523429	721	0.327323	0.241000	0.202373	
739	0.284168	116	0.043103	145	0.006897	0.523429	739	0.284168	0.216000	0.202374	
711	0.285513	122	0.024590	167	0.000000	0.523429	711	0.285513	0.206000	0.202385	
672	0.255952	136	0.022059	192	0.000000	0.523429	672	0.255952	0.175000	0.202388	
728	0.263736	124	0.024194	148	0.000000	0.523429	728	0.263736	0.195000	0.202389	
748	0.276738	135	0.044444	117	0.000000	0.523429	748	0.276738	0.213000	0.202399	
714	0.280112	132	0.030303	154	0.000000	0.523429	714	0.280112	0.204000	0.202389	
733	0.286494	134	0.029851	133	0.000000	0.523429	733	0.286494	0.214000	0.202389	
721	0.277393	134	0.014925	145	0.000000	0.523429	721	0.277393	0.202000	0.202393	
694	0.291066	140	0.007143	166	0.000000	0.523429	694	0.291066	0.203000	0.202391	
706	0.279037	160	0.043750	134	0.000000	0.523429	706	0.279037	0.204000	0.202392	
734	0.292916	155	0.045161	111	0.000000	0.523429	734	0.292916	0.222000	0.202400	
714	0.278711	128	0.023438	158	0.000000	0.523429	714	0.278711	0.202000	0.202385	
731	0.239398	145	0.000000	124	0.008065	0.523429	731	0.239398	0.176000	0.202377	
737	0.267300	123	0.016260	140	0.007143	0.523429	737	0.267300	0.200000	0.202365	
712	0.269663	151	0.006623	137	0.000000	0.523429	712	0.269663	0.193000	0.202366	
711	0.286920	141	0.028369	148	0.000000	0.523429	711	0.286920	0.208000	0.202378	
725	0.266207	137	0.043796	138	0.000000	0.523429	725	0.266207	0.199000	0.202374	
727	0.264099	132	0.045455	141	0.000000	0.523429	727	0.264099	0.198000	0.202384	
689	0.285922	153	0.032680	158	0.000000	0.523429	689	0.285922	0.202000	0.202392	
710	0.290141	143	0.013986	147	0.000000	0.523429	710	0.290141	0.208000	0.202390	
677	0.257016	163	0.042945	160	0.000000	0.523429	677	0.257016	0.181000	0.202375	
728	0.266484	125	0.016000	147	0.000000	0.523429	728	0.266484	0.196000	0.202378	
710	0.283099	128	0.031250	162	0.000000	0.523429	710	0.283099	0.205000	0.202386	
709	0.289140	142	0.007042	149	0.000000	0.523429	709	0.289140	0.206000	0.202396	
722	0.275623	144	0.048611	134	0.000000	0.523429	722	0.275623	0.206000	0.202382	
740	0.274324	129	0.007752	131	0.000000	0.523429	740	0.274324	0.204000	0.202391	
721	0.292649	129	0.054264	150	0.000000	0.523429	721	0.292649	0.218000	0.202394	
744	0.260753	121	0.057851	135	0.000000	0.523429	744	0.260753	0.201000	0.202392	
722	0.285319	148	0.027027	130	0.000000	0.523429	722	0.285319	0.210000	0.202389	
745	0.319463	137	0.029197	118	0.000000	0.523429	745	0.319463	0.242000	0.202393	
719	0.283727	121	0.016529	160	0.000000	0.523429	719	0.283727	0.206000	0.202391	
733	0.279673	135	0.007407	132	0.007576	0.523429	733	0.279673	0.207000	0.202389	
705	0.273759	147	0.013605	148	0.000000	0.523429	705	0.273759	0.195000	0.202397	
732	0.274590	133	0.015038	135	0.000000	0.523429	732	0.274590	0.203000	0.202400	
714	0.264706	128	0.000000	158	0.000000	0.523429	714	0.264706	0.189000	0.202390	
694	0.250720	147	0.000000	159	0.000000	0.523429	694	0.250720	0.174000	0.202392	
716	0.280726	128	0.015625	156	0.000000	0.523429	716	0.280726	0.203000	0.202382	
698	0.297994	148	0.033784	154	0.000000	0.523429	698	0.297994	0.213000	0.202380	
716	0.245810	136	0.044118	148	0.000000	0.523429	716	0.245810	0.182000	0.202375	
695	0.273381	154	0.025974	151	0.000000	0.523429	695	0.273381	0.194000	0.202375	
692	0.329480	162	0.037037	146	0.000000	0.523429	692	0.329480	0.234000	0.202369	
691	0.289436	142	0.035211	167	0.000000	0.523429	691	0.289436	0.205000	0.202373	
719	0.289291	135	0.014815	146	0.000000	0.523429	719	0.289291	0.210000	0.202366	
721	0.248266	128	0.000000	151	0.000000	0.523429	721	0.248266	0.179000	0.202366	
707	0.272984	133	0.015038	160	0.000000	0.523429	707	0.272984	0.195000	0.202378	
707	0.264498	145	0.020690	148	0.000000	0.523429	707	0.264498	0.190000	0.202377	
725	0.281379	133	0.007519	142	0.000000	0.523429	725	0.281379	0.205000	0.202370	
721	0.267684	136	0.044118	143	0.000000	0.523429	721	0.267684	0.199000	0.202367	
715	0.253147	149	0.006711	136	0.000000	0.523429	715	0.253147	0.182000	0.202367	
743	0.253028	113	0.017699	144	0.000000	0.523429	743	0.253028	0.190000	0.202373	
742	0.268194	128	0.007812	130	0.000000	0.523429	742	0.268194	0.200000	0.202372	
742	0.289757	138	0.028986	120	0.000000	0.523429	742	0.289757	0.219000	0.202370	
737	0.253731	115	0.069565	148	0.000000	0.523429	737	0.253731	0.195000	0.202375	
727	0.290234	117	0.042735	156	0.000000	0.523429	727	0.290234	0.216000	0.202375	
728	0.271978	119	0.016807	153	0.006536	0.523429	728	0.271978	0.201000	0.202382	
735	0.276190	131	0.015267	134	0.000000	0.523429	735	0.276190	0.205000	0.202388	
724	0.279006	140	0.028571	136	0.007353	0.523429	724	0.279006	0.207000	0.202389	
722	0.301939	127	0.039370	151	0.006623	0.523429	722	0.301939	0.224000	0.202387	
719	0.287900	131	0.099237	150	0.000000	0.523429	719	0.287900	0.220000	0.202388	
699	0.284692	137	0.007299	164	0.000000	0.523429	699	0.284692	0.200000	0.202386	
694	0.259366	163	0.018405	143	0.000000	0.523429	694	0.259366	0.183000	0.202381	
709	0.290550	149	0.013423	142	0.000000	0.523429	709	0.290550	0.208000	0.202372	
717	0.320781	104	0.028846	179	0.000000	0.523429	717	0.320781	0.233000	0.202380	
733	0.259209	119	0.042017	148	0.000000	0.523429	733	0.259209	0.195000	0.202380	
701	0.293866	133	0.015038	166	0.000000	0.523429	701	0.293866	0.208000	0.202386	
734	0.290191	129	0.031008	137	0.000000	0.523429	734	0.290191	0.217000	0.202398	
709	0.303244	142	0.014085	149	0.000000	0.523429	709	0.303244	0.217000	0.202402	
723	0.278008	147	0.013605	130	0.000000	0.523429	723	0.278008	0.203000	0.202405	
726	0.271350	138	0.036232	136	0.000000	0.523429	726	0.271350	0.202000	0.202402	
735	0.262585	126	0.015873	139	0.000000	0.523429	735	0.262585	0.195000	0.202395	
718	0.268802	143	0.048951	139	0.000000	0.523429	718	0.268802	0.200000	0.202396	
730	0.293151	130	0.030769	140	0.000000	0.523429	730	0.293151	0.218000	0.202394	
695	0.293525	157	0.019108	148	0.006757	0.523429	695	0.293525	0.208000	0.202390	
670	0.294030	145	0.041379	185	0.005405	0.523429	670	0.294030	0.204000	0.202391	
714	0.277311	137	0.021898	149	0.000000	0.523429	714	0.277311	0.201000	0.202383	
717	0.267782	124	0.040323	159	0.000000	0.523429	717	0.267782	0.197000	0.202389	
719	0.283727	139	0.057554	142	0.000000	0.523429	719	0.283727	0.212000	0.202388	
669	0.278027	150	0.020000	181	0.000000	0.523429	669	0.278027	0.189000	0.202393	
701	0.272468	138	0.021739	161	0.000000	0.523429	701	0.272468	0.194000	0.202396	
737	0.274084	144	0.020833	119	0.000000	0.523429	737	0.274084	0.205000	0.202396	
715	0.261538	135	0.014815	150	0.006667	0.523429	715	0.261538	0.190000	0.202384	
709	0.280677	157	0.044586	134	0.000000	0.523429	709	0.280677	0.206000	0.202379	
706	0.270538	160	0.031250	134	0.000000	0.523429	706	0.270538	0.196000	0.202376	
686	0.272595	151	0.013245	163	0.000000	0.523429	686	0.272595	0.189000	0.202370	
728	0.284341	142	0.021127	130	0.000000	0.523429	728	0.284341	0.210000	0.202373	
709	0.256700	127	0.015748	164	0.000000	0.523429	709	0.256700	0.184000	0.202364	
736	0.245924	132	0.030303	132	0.000000	0.523429	736	0.245924	0.185000	0.202354	
745	0.284564	125	0.000000	130	0.000000	0.523429	745	0.284564	0.212000	0.202356	
697	0.279770	149	0.013423	154	0.000000	0.523429	697	0.279770	0.197000	0.202364	
721	0.284327	142	0.021127	137	0.000000	0.523429	721	0.284327	0.208000	0.202360	
737	0.295794	133	0.022556	130	0.000000	0.523429	737	0.295794	0.221000	0.202359	
712	0.282303	126	0.031746	162	0.000000	0.523429	712	0.282303	0.205000	0.202374	
712	0.297753	136	0.014706	152	0.013158	0.523429	712	0.297753	0.216000	0.202371	
702	0.314815	137	0.051095	161	0.006211	0.523429	702	0.314815	0.229000	0.202367	
729	0.272977	134	0.052239	137	0.000000	0.523429	729	0.272977	0.206000	0.202369	
715	0.261538	145	0.027586	140	0.000000	0.523429	715	0.261538	0.191000	0.202376	
738	0.277778	119	0.025210	143	0.000000	0.523429	738	0.277778	0.208000	0.202377	
727	0.259972	151	0.006623	122	0.000000	0.523429	727	0.259972	0.190000	0.202378	
731	0.268126	139	0.000000	130	0.000000	0.523429	731	0.268126	0.196000	0.202382	
703	0.280228	147	0.006803	150	0.000000	0.523429	703	0.280228	0.198000	0.202374	
728	0.276099	133	0.022556	139	0.000000	0.523429	728	0.276099	0.204000	0.202372	
683	0.275256	156	0.012821	161	0.000000	0.523429	683	0.275256	0.190000	0.202369	
688	0.281977	138	0.036232	174	0.000000	0.523429	688	0.281977	0.199000	0.202369	
686	0.266764	157	0.006369	157	0.000000	0.523429	686	0.266764	0.184000	0.202366	
701	0.285307	147	0.054422	152	0.000000	0.523429	701	0.285307	0.208000	0.202363	
696	0.272989	151	0.026490	153	0.000000	0.523429	696	0.272989	0.194000	0.202354	
703	0.261735	145	0.013793	152	0.000000	0.523429	703	0.261735	0.186000	0.202341	
693	0.245310	136	0.029412	171	0.000000	0.523429	693	0.245310	0.174000	0.202339	
735	0.262585	134	0.014925	131	0.000000	0.523429	735	0.262585	0.195000	0.202324	
704	0.255682	146	0.006849	150	0.000000	0.523429	704	0.255682	0.181000	0.202316	
731	0.247606	120	0.008333	149	0.006711	0.523429	731	0.247606	0.183000	0.202310	
722	0.265928	140	0.007143	138	0.000000	0.523429	722	0.265928	0.193000	0.202307	
756	0.265873	112	0.053571	132	0.000000	0.523429	756	0.265873	0.207000	0.202321	
727	0.272352	130	0.023077	143	0.000000	0.523429	727	0.272352	0.201000	0.202324	
734	0.246594	113	0.008850	153	0.000000	0.523429	734	0.246594	0.182000	0.202322	
757	0.282695	108	0.018519	135	0.000000	0.523429	757	0.282695	0.216000	0.202325	
739	0.307172	123	0.008130	138	0.000000	0.523429	739	0.307172	0.228000	0.202333	
720	0.265278	141	0.028369	139	0.014388	0.523429	720	0.265278	0.197000	0.202342	
725	0.288276	132	0.015152	143	0.000000	0.523429	725	0.288276	0.211000	0.202346	
708	0.285311	143	0.027972	149	0.000000	0.523429	708	0.285311	0.206000	0.202360	
708	0.285311	132	0.015152	160	0.000000	0.523429	708	0.285311	0.204000	0.202359	
717	0.316597	127	0.015748	156	0.006410	0.523429	717	0.316597	0.230000	0.202368	
708	0.240113	134	0.022388	158	0.000000	0.523429	708	0.240113	0.173000	0.202363	
699	0.261803	132	0.022727	169	0.005917	0.523429	699	0.261803	0.187000	0.202367	
737	0.255088	137	0.080292	126	0.000000	0.523429	737	0.255088	0.199000	0.202358	
722	0.289474	119	0.067227	159	0.000000	0.523429	722	0.289474	0.217000	0.202358	
690	0.255072	135	0.037037	175	0.000000	0.523429	690	0.255072	0.181000	0.202348	
725	0.270345	123	0.016260	152	0.000000	0.523429	725	0.270345	0.198000	0.202347	
714	0.266106	115	0.017391	171	0.000000	0.523429	714	0.266106	0.192000	0.202336	
728	0.259615	128	0.023438	144	0.006944	0.523429	728	0.259615	0.193000	0.202333	
704	0.288352	149	0.000000	147	0.006803	0.523429	704	0.288352	0.204000	0.202329	
692	0.265896	174	0.017241	134	0.000000	0.523429	692	0.265896	0.187000	0.202324	
715	0.307692	147	0.040816	138	0.000000	0.523429	715	0.307692	0.226000	0.202319	
730	0.275342	129	0.077519	141	0.007092	0.523429	730	0.275342	0.212000	0.202321	
706	0.279037	140	0.021429	154	0.000000	0.523429	706	0.279037	0.200000	0.202325	
714	0.226891	135	0.037037	151	0.013245	0.523429	714	0.226891	0.169000	0.202325	
727	0.253095	113	0.026549	160	0.000000	0.523429	727	0.253095	0.187000	0.202327	
710	0.249296	142	0.000000	148	0.006757	0.523429	710	0.249296	0.178000	0.202323	
720	0.276389	123	0.024390	157	0.006369	0.523429	720	0.276389	0.203000	0.202331	
714	0.243697	119	0.000000	167	0.000000	0.523429	714	0.243697	0.174000	0.202319	
710	0.267606	144	0.006944	146	0.006849	0.523429	710	0.267606	0.192000	0.202317	
693	0.285714	114	0.043860	193	0.000000	0.523429	693	0.285714	0.203000	0.202315	
736	0.292120	118	0.008475	146	0.000000	0.523429	736	0.292120	0.216000	0.202325	
722	0.297784	134	0.014925	144	0.000000	0.523429	722	0.297784	0.217000	0.202337	
693	0.285714	141	0.042553	166	0.000000	0.523429	693	0.285714	0.204000	0.202349	
740	0.274324	111	0.018018	149	0.000000	0.523429	740	0.274324	0.205000	0.202356	
726	0.260331	142	0.035211	132	0.000000	0.523429	726	0.260331	0.194000	0.202361	
721	0.300971	144	0.020833	135	0.007407	0.523429	721	0.300971	0.221000	0.202356	
717	0.278940	135	0.014815	148	0.000000	0.523429	717	0.278940	0.202000	0.202351	
727	0.265475	137	0.000000	136	0.000000	0.523429	727	0.265475	0.193000	0.202341	
736	0.289402	138	0.021739	126	0.000000	0.523429	736	0.289402	0.216000	0.202337	
724	0.266575	138	0.007246	138	0.000000	0.523429	724	0.266575	0.194000	0.202340	
711	0.312236	130	0.023077	159	0.000000	0.523429	711	0.312236	0.225000	0.202345	
710	0.304225	145	0.034483	145	0.000000	0.523429	710	0.304225	0.221000	0.202351	
710	0.270423	146	0.020548	144	0.000000	0.523429	710	0.270423	0.195000	0.202350	
728	0.245879	138	0.028986	134	0.000000	0.523429	728	0.245879	0.183000	0.202350	
691	0.267728	152	0.013158	157	0.000000	0.523429	691	0.267728	0.187000	0.202351	
716	0.280726	136	0.022059	148	0.000000	0.523429	716	0.280726	0.204000	0.202356	
725	0.315862	115	0.034783	160	0.000000	0.523429	725	0.315862	0.233000	0.202359	
733	0.266030	112	0.008929	155	0.000000	0.523429	733	0.266030	0.196000	0.202364	
730	0.261644	154	0.032468	116	0.008621	0.523429	730	0.261644	0.197000	0.202366	
751	0.271638	123	0.048780	126	0.000000	0.523429	751	0.271638	0.210000	0.202370	
731	0.257182	138	0.000000	131	0.000000	0.523429	731	0.257182	0.188000	0.202375	
701	0.298146	140	0.021429	159	0.000000	0.523429	701	0.298146	0.212000	0.202383	
718	0.257660	142	0.028169	140	0.014286	0.523429	718	0.257660	0.191000	0.202379	
737	0.287653	138	0.007246	125	0.016000	0.523429	737	0.287653	0.215000	0.202376	
754	0.306366	108	0.027778	138	0.007246	0.523429	754	0.306366	0.235000	0.202383	
718	0.296657	138	0.057971	144	0.000000	0.523429	718	0.296657	0.221000	0.202393	
712	0.292135	142	0.028169	146	0.000000	0.523429	712	0.292135	0.212000	0.202407	
727	0.265475	127	0.015748	146	0.000000	0.523429	727	0.265475	0.195000	0.202410	
719	0.319889	122	0.032787	159	0.006289	0.523429	719	0.319889	0.235000	0.202419	
729	0.290809	131	0.000000	140	0.000000	0.523429	729	0.290809	0.212000	0.202418	
711	0.309423	133	0.037594	156	0.006410	0.523429	711	0.309423	0.226000	0.202419	
712	0.266854	140	0.021429	148	0.000000	0.523429	712	0.266854	0.193000	0.202420	
695	0.299281	145	0.000000	160	0.000000	0.523429	695	0.299281	0.208000	0.202416	
708	0.298023	133	0.030075	159	0.000000	0.523429	708	0.298023	0.215000	0.202417	
723	0.257261	123	0.000000	154	0.000000	0.523429	723	0.257261	0.186000	0.202410	
704	0.282670	132	0.045455	164	0.000000	0.523429	704	0.282670	0.205000	0.202406	
706	0.269122	143	0.062937	151	0.000000	0.523429	706	0.269122	0.199000	0.202406	
709	0.282087	147	0.040816	144	0.000000	0.523429	709	0.282087	0.206000	0.202405	
725	0.277241	128	0.039062	147	0.006803	0.523429	725	0.277241	0.207000	0.202408	
716	0.282123	134	0.022388	150	0.000000	0.523429	716	0.282123	0.205000	0.202403	
728	0.322802	133	0.037594	139	0.000000	0.523429	728	0.322802	0.240000	0.202402	
739	0.270636	125	0.016000	136	0.000000	0.523429	739	0.270636	0.202000	0.202397	
693	0.298701	145	0.020690	162	0.000000	0.523429	693	0.298701	0.210000	0.202392	
726	0.276860	134	0.029851	140	0.000000	0.523429	726	0.276860	0.205000	0.202386	
723	0.272476	142	0.021127	135	0.007407	0.523429	723	0.272476	0.201000	0.202397	
723	0.244813	135	0.000000	142	0.000000	0.523429	723	0.244813	0.177000	0.202383	
715	0.265734	123	0.016260	162	0.006173	0.523429	715	0.265734	0.193000	0.202377	
727	0.277854	141	0.035461	132	0.000000	0.523429	727	0.277854	0.207000	0.202381	
713	0.269285	134	0.037313	153	0.000000	0.523429	713	0.269285	0.197000	0.202388	
727	0.280605	119	0.008403	154	0.000000	0.523429	727	0.280605	0.205000	0.202392	
735	0.302041	146	0.020548	119	0.000000	0.523429	735	0.302041	0.225000	0.202402	
710	0.240845	140	0.021429	150	0.000000	0.523429	710	0.240845	0.174000	0.202400	
707	0.314003	138	0.036232	155	0.000000	0.523429	707	0.314003	0.227000	0.202402	
711	0.281294	149	0.046980	140	0.000000	0.523429	711	0.281294	0.207000	0.202413	
729	0.278464	134	0.074627	137	0.000000	0.523429	729	0.278464	0.213000	0.202422	
709	0.283498	131	0.038168	160	0.006250	0.523429	709	0.283498	0.207000	0.202423	
706	0.271955	133	0.037594	161	0.000000	0.523429	706	0.271955	0.197000	0.202422	
714	0.315126	130	0.015385	156	0.006410	0.523429	714	0.315126	0.228000	0.202428	
705	0.260993	126	0.023810	169	0.005917	0.523429	705	0.260993	0.188000	0.202425	
704	0.291193	127	0.031496	169	0.000000	0.523429	704	0.291193	0.209000	0.202432	
712	0.313202	107	0.056075	181	0.000000	0.523429	712	0.313202	0.229000	0.202460	
732	0.304645	126	0.023810	142	0.000000	0.523429	732	0.304645	0.226000	0.202466	
718	0.275766	137	0.021898	145	0.000000	0.523429	718	0.275766	0.201000	0.202470	
722	0.283934	132	0.037879	146	0.000000	0.523429	722	0.283934	0.210000	0.202476	
723	0.269710	133	0.015038	144	0.000000	0.523429	723	0.269710	0.197000	0.202473	
703	0.291607	161	0.000000	136	0.000000	0.523429	703	0.291607	0.205000	0.202469	
710	0.297183	145	0.013793	145	0.000000	0.523429	710	0.297183	0.213000	0.202472	
724	0.263812	133	0.082707	143	0.000000	0.523429	724	0.263812	0.202000	0.202478	
688	0.264535	147	0.034014	165	0.000000	0.523429	688	0.264535	0.187000	0.202477	
739	0.277402	130	0.023077	131	0.000000	0.523429	739	0.277402	0.208000	0.202487	
734	0.276567	126	0.015873	140	0.007143	0.523429	734	0.276567	0.206000	0.202491	
724	0.263812	135	0.007407	141	0.000000	0.523429	724	0.263812	0.192000	0.202486	
703	0.268848	148	0.060811	149	0.000000	0.523429	703	0.268848	0.198000	0.202485	
720	0.255556	132	0.007576	148	0.000000	0.523429	720	0.255556	0.185000	0.202480	
701	0.295292	126	0.039683	173	0.011561	0.523429	701	0.295292	0.214000	0.202480	
739	0.255751	120	0.041667	141	0.000000	0.523429	739	0.255751	0.194000	0.202478	
736	0.288043	123	0.016260	141	0.000000	0.523429	736	0.288043	0.214000	0.202481	
704	0.264205	147	0.034014	149	0.000000	0.523429	704	0.264205	0.191000	0.202477	
710	0.254930	130	0.046154	160	0.000000	0.523429	710	0.254930	0.187000	0.202480	
728	0.303571	137	0.043796	135	0.000000	0.523429	728	0.303571	0.227000	0.202479	
731	0.306430	121	0.041322	148	0.000000	0.523429	731	0.306430	0.229000	0.202485	
703	0.250356	124	0.024194	173	0.005780	0.523429	703	0.250356	0.180000	0.202486	
728	0.263736	120	0.016667	152	0.000000	0.523429	728	0.263736	0.194000	0.202482	
737	0.263229	112	0.008929	151	0.006623	0.523429	737	0.263229	0.196000	0.202488	
721	0.273232	130	0.038462	149	0.000000	0.523429	721	0.273232	0.202000	0.202496	
733	0.260573	122	0.073770	145	0.000000	0.523429	733	0.260573	0.200000	0.202499	
738	0.287263	127	0.015748	135	0.000000	0.523429	738	0.287263	0.214000	0.202500	
728	0.270604	134	0.037313	138	0.000000	0.523429	728	0.270604	0.202000	0.202500	
742	0.273585	124	0.024194	134	0.000000	0.523429	742	0.273585	0.206000	0.202508	
730	0.286301	126	0.023810	144	0.000000	0.523429	730	0.286301	0.212000	0.202507	
692	0.274566	130	0.069231	178	0.000000	0.523429	692	0.274566	0.199000	0.202508	
734	0.284741	122	0.024590	144	0.006944	0.523429	734	0.284741	0.213000	0.202511	
704	0.271307	150	0.020000	146	0.000000	0.523429	704	0.271307	0.194000	0.202516	
737	0.290366	128	0.000000	135	0.000000	0.523429	737	0.290366	0.214000	0.202524	
725	0.263448	135	0.037037	140	0.000000	0.523429	725	0.263448	0.196000	0.202524	
717	0.291492	152	0.039474	131	0.000000	0.523429	717	0.291492	0.215000	0.202538	
746	0.285523	125	0.016000	129	0.007752	0.523429	746	0.285523	0.216000	0.202551	
690	0.260870	160	0.037500	150	0.000000	0.523429	690	0.260870	0.186000	0.202551	
731	0.303694	120	0.016667	149	0.000000	0.523429	731	0.303694	0.224000	0.202576	
730	0.272603	133	0.052632	137	0.007299	0.523429	730	0.272603	0.207000	0.202582	
702	0.290598	146	0.013699	152	0.006579	0.523429	702	0.290598	0.207000	0.202580	
703	0.268848	131	0.015267	166	0.000000	0.523429	703	0.268848	0.191000	0.202571	
731	0.303694	124	0.024194	145	0.000000	0.523429	731	0.303694	0.225000	0.202582	
725	0.266207	137	0.029197	138	0.000000	0.523429	725	0.266207	0.197000	0.202594	
710	0.284507	135	0.000000	155	0.000000	0.523429	710	0.284507	0.202000	0.202601	
715	0.260140	132	0.022727	153	0.006536	0.523429	715	0.260140	0.190000	0.202602	
725	0.270345	131	0.000000	144	0.000000	0.523429	725	0.270345	0.196000	0.202600	
736	0.244565	123	0.024390	141	0.000000	0.523429	736	0.244565	0.183000	0.202602	
738	0.276423	135	0.088889	127	0.000000	0.523429	738	0.276423	0.216000	0.202606	
718	0.305014	139	0.021583	143	0.000000	0.523429	718	0.305014	0.222000	0.202609	
722	0.271468	119	0.050420	159	0.006289	0.523429	722	0.271468	0.203000	0.202605	
